2021-06-12T17:35:21,79
2021-06-12T17:51:02,78
2021-06-12T17:51:02,78
2021-06-12T18:33:36,73
2021-06-12T18:58:09,72
2021-06-12T19:20:44,69
2021-06-12T19:32:41,69
2021-06-12T19:42:31,68
2021-06-12T19:42:31,68
2021-06-12T19:59:30,69
2021-06-12T20:24:29,69
2021-06-12T20:41:21,68
2021-06-12T20:49:56,68
2021-06-12T20:58:25,69
2021-06-12T21:22:55,67
2021-06-12T21:40:28,66
2021-06-12T21:51:57,67
2021-06-12T22:01:11,67
2021-06-12T22:25:14,67
2021-06-12T22:44:08,68
2021-06-12T22:52:39,71
2021-06-12T23:06:07,72
2021-06-12T23:28:05,73
2021-06-12T23:44:09,76
2021-06-12T23:44:09,76
2021-06-13T00:24:17,80
2021-06-13T01:43:01,89
2021-06-13T02:25:22,89
2021-06-13T02:58:19,91
2021-06-13T03:28:44,91
2021-06-13T03:52:27,92
2021-06-13T04:06:12,93
2021-06-13T04:39:45,93
2021-06-13T05:01:21,93
2021-06-13T05:25:39,93
2021-06-13T05:42:58,93
2021-06-13T05:51:30,94
2021-06-13T06:00:09,94
2021-06-13T06:31:37,93
2021-06-13T06:57:54,95
2021-06-13T07:23:48,94
2021-06-13T07:39:10,94
2021-06-13T07:39:10,94
2021-06-13T07:56:17,95
2021-06-13T08:24:08,95
2021-06-13T08:43:07,95
2021-06-13T08:43:07,95
2021-06-13T09:05:39,95
2021-06-13T09:30:54,95
2021-06-13T09:49:00,95
2021-06-13T09:49:00,95
2021-06-13T10:25:48,96
2021-06-13T10:45:52,96
2021-06-13T10:45:52,96
2021-06-13T11:12:09,95
2021-06-13T11:28:04,94
2021-06-13T11:40:48,93
2021-06-13T11:48:21,92
2021-06-13T11:48:21,92
2021-06-13T12:36:12,84
2021-06-13T13:09:26,79
2021-06-13T13:38:40,72
2021-06-13T13:52:15,70
2021-06-13T14:02:44,66
2021-06-13T14:22:23,63
2021-06-13T14:35:35,62
2021-06-13T14:45:21,61
2021-06-13T14:53:54,59
2021-06-13T15:13:11,57
2021-06-13T15:40:50,54
2021-06-13T16:00:16,52
2021-06-13T16:42:11,47
2021-06-13T17:15:18,47
2021-06-13T17:47:28,45
2021-06-13T17:59:44,45
2021-06-13T18:33:14,36
2021-06-13T18:57:59,47
2021-06-13T19:19:52,44
2021-06-13T19:31:28,43
2021-06-13T19:31:28,43
2021-06-13T19:49:11,43
2021-06-13T19:57:45,44
2021-06-13T20:22:55,44
2021-06-13T20:38:23,43
2021-06-13T20:47:59,43
2021-06-13T20:56:31,44
2021-06-13T21:21:25,43
2021-06-13T21:38:26,43
2021-06-13T21:51:17,43
2021-06-13T21:51:17,43
2021-06-13T22:24:53,45
2021-06-13T22:43:35,46
2021-06-13T22:52:05,49
2021-06-13T23:02:19,53
2021-06-13T23:25:19,56
2021-06-13T23:42:52,53
2021-06-13T23:42:52,53
2021-06-14T00:00:05,66
2021-06-14T01:12:11,60
2021-06-14T02:17:01,82
2021-06-14T02:50:48,80
2021-06-14T03:14:03,82
2021-06-14T03:43:13,84
2021-06-14T03:59:28,86
2021-06-14T04:33:07,83
2021-06-14T04:59:29,87
2021-06-14T05:21:07,83
2021-06-14T05:44:09,83
2021-06-14T05:52:41,83
2021-06-14T06:07:39,83
2021-06-14T06:40:49,83
2021-06-14T07:03:41,83
2021-06-14T07:29:18,84
2021-06-14T07:45:19,84
2021-06-14T07:53:47,85
2021-06-14T08:13:01,85
2021-06-14T08:36:46,84
2021-06-14T08:50:45,84
2021-06-14T08:59:17,86
2021-06-14T09:26:33,85
2021-06-14T09:48:03,88
2021-06-14T09:48:03,88
2021-06-14T10:25:28,89
2021-06-14T10:46:30,89
2021-06-14T10:55:12,90
2021-06-14T11:15:49,89
2021-06-14T11:31:09,89
2021-06-14T11:41:43,90
2021-06-14T11:50:32,90
2021-06-14T11:50:32,90
2021-06-14T12:38:29,93
2021-06-14T13:11:37,95
2021-06-14T13:41:22,95
2021-06-14T13:54:06,95
2021-06-14T14:12:12,95
2021-06-14T14:29:59,95
2021-06-14T14:39:59,95
2021-06-14T14:51:58,95
2021-06-14T14:51:58,95
2021-06-14T15:30:15,94
2021-06-14T15:55:16,95
2021-06-14T16:32:06,92
2021-06-14T17:12:28,91
2021-06-14T17:47:09,91
2021-06-14T18:00:29,91
2021-06-14T18:32:18,92
2021-06-14T18:56:40,94
2021-06-14T19:09:51,93
2021-06-14T19:30:35,92
2021-06-14T19:40:11,92
2021-06-14T19:48:51,92
2021-06-14T19:57:28,92
2021-06-14T20:23:02,91
2021-06-14T20:38:42,91
2021-06-14T20:48:22,91
2021-06-14T20:56:59,91
2021-06-14T21:22:18,90
2021-06-14T21:39:39,90
2021-06-14T21:52:25,90
2021-06-14T22:05:22,90
2021-06-14T22:30:25,90
2021-06-14T22:47:56,90
2021-06-14T22:47:56,90
2021-06-14T23:22:46,91
2021-06-14T23:38:53,92
2021-06-14T23:50:13,92
2021-06-14T23:58:49,92
2021-06-15T01:17:07,94
2021-06-15T02:24:23,95
2021-06-15T02:57:40,96
2021-06-15T03:30:09,96
2021-06-15T03:54:20,96
2021-06-15T04:18:37,96
2021-06-15T04:48:53,96
2021-06-15T05:06:52,97
2021-06-15T05:30:55,97
2021-06-15T05:45:29,97
2021-06-15T05:54:05,97
2021-06-15T06:16:13,97
2021-06-15T06:47:45,95
2021-06-15T07:05:48,94
2021-06-15T07:30:56,96
2021-06-15T07:44:56,96
2021-06-15T07:53:36,98
2021-06-15T08:12:32,96
2021-06-15T08:37:02,97
2021-06-15T08:51:04,98
2021-06-15T08:59:34,98
2021-06-15T09:26:29,96
2021-06-15T09:47:47,97
2021-06-15T09:47:47,97
